SID	SWADESH	YAKHONTOV	ENGLISH	CHINESE	LANGUAGE	COGNATE	FORM	CONCEPTICON_ID	CONCEPTICON_GLOSS
911	11	59	one	一	7	7	thor		
911	11	59	one	一	8	8	a; tɕi		
911	11	59	one	一	9	8	a³¹; tʃɿ³³		
911	11	59	one	一	10	10	ti³⁵		
911	11	59	one	一	11	10	ti¹³		
911	11	59	one	一	12	10	kə tᴇk		
911	11	59	one	一	13	13	ʐau		
911	11	59	one	一	14	10	tɐ³⁵		
911	11	59	one	一	15	15	tə³⁵ tɕã⁵³		
911	11	59	one	一	16	10	tɑ³³		
911	11	59	one	一	17	17	tɛ⁵⁵		
911	11	59	one	一	18	8	tɕi³³		
911	11	59	one	一	19	19	dʑĩ³⁵		
911	11	59	one	一	20	20	tshɿ²¹		
911	11	59	one	一	21	10	tha²¹		
911	11	59	one	一	22	22	tʂhɿ²¹ ; ti²¹		
911	11	59	one	一	23	10	thi²¹		
911	11	59	one	一	24	10	thi²¹		
911	11	59	one	一	25	10	thi²¹		
911	11	59	one	一	26	10	thi³¹		
911	11	59	one	一	27	10	dɯ³¹		
911	11	59	one	一	28	10	dɿ¹³		
911	11	59	one	一	29	10	thɤ³¹		
911	11	59	one	一	30	30	tɕhi³¹		
911	11	59	one	一	31	10	thi³¹		
911	11	59	one	一	32	10	te⁵³		
911	11	59	one	一	33	10	thi³³		
911	11	59	one	一	34	34	ji⁴⁴ ɑ³¹		
911	11	59	one	一	35	34	ji⁴⁴; ɑ³¹		
911	11	59	one	一	36	34	e⁴⁴ ɑ³¹		
911	11	59	one	一	37	37	la³⁵		
911	11	59	one	一	38	10	tɑs		
911	11	59	one	一	39	10	tiʔ⁴⁴		
911	11	59	one	一	40	10	ta³¹		
911	11	59	one	一	41	37	ʒa²¹; lă²¹		
911	11	59	one	一	42	10	ta³¹		
911	11	59	one	一	43	10	thi⁵⁵		
911	11	59	one	一	44	10	thi⁵³		
911	11	59	one	一	45	10	tĭʔ⁵⁵		
911	11	59	one	一	46	37	lă⁵⁵ ŋai⁵¹		
911	11	59	one	一	47	47	kɯ³¹ mu⁵³		
911	11	59	one	一	48	47	khɯn⁵⁵		
911	11	59	one	一	49	47	khɯn⁵⁵ ge⁵⁵		
911	11	59	one	一	50	47	a ko; a ken		
911	11	59	one	一	51	51	ɦui³³		
912	12	90	two	二	1	1	gȵis		
912	12	90	two	二	2	1	ȵi⁵⁵		
912	12	90	two	二	3	1	ȵi⁵⁵		
912	12	90	two	二	4	1	hȵi		
912	12	90	two	二	5	1	ɣȵi		
912	12	90	two	二	6	1	nᴀi¹³		
912	12	90	two	二	7	1	ȵik tsiŋ		
912	12	90	two	二	8	1	ɣnə		
912	12	90	two	二	9	1	ȵi⁵⁵		
912	12	90	two	二	10	1	nə³⁵		
912	12	90	two	二	11	1	ni¹³		
912	12	90	two	二	12	1	kə nᴇs		
912	12	90	two	二	13	1	wne		
912	12	90	two	二	14	1	nɯ³⁵		
912	12	90	two	二	15	1	na³⁵ tɕã⁵³		
912	12	90	two	二	16	1	ȵi³³		
912	12	90	two	二	17	1	nɛ⁵⁵		
912	12	90	two	二	18	1	ȵi⁵³		
912	12	90	two	二	19	1	ȵɛ³³		
912	12	90	two	二	20	1	ȵi²¹		
912	12	90	two	二	21	1	ȵi⁵⁵		
912	12	90	two	二	22	1	n̩ɿ²¹		
912	12	90	two	二	23	1	ni²¹		
912	12	90	two	二	24	1	ni²¹		
912	12	90	two	二	25	1	ni²¹		
912	12	90	two	二	26	1	ȵi³¹		
912	12	90	two	二	27	1	ȵi³¹		
912	12	90	two	二	28	1	ȵi¹³		
912	12	90	two	二	29	1	ne̱³¹		
912	12	90	two	二	30	1	ȵi³¹		
912	12	90	two	二	31	1	ȵi̱³¹		
912	12	90	two	二	32	1	ni⁵³		
912	12	90	two	二	33	1	ni⁵⁵		
912	12	90	two	二	34	34	kou³³		
912	12	90	two	二	35	34	kõ³³; ne⁴⁴		
912	12	90	two	二	36	34	kv³³		
912	12	90	two	二	37	1	ȵie⁵⁵		
912	12	90	two	二	38	1	hnɑs		
912	12	90	two	二	39	1	n̥iʔ⁴⁴		
912	12	90	two	二	40	40	sək⁵⁵		
912	12	90	two	二	41	1	i⁵⁵		
912	12	90	two	二	42	42	ʃi̱k⁵⁵		
912	12	90	two	二	43	1	ɑ³¹ ȵ⁵⁵		
912	12	90	two	二	44	1	m̩⁵⁵		
912	12	90	two	二	45	1	ɑ³¹ ni⁵⁵		
912	12	90	two	二	46	46	lă⁵⁵ khoŋ⁵¹		
912	12	90	two	二	47	47	kɯ³¹ jin⁵³		
912	12	90	two	二	48	1	kɑ³¹ n̩⁵⁵		
912	12	90	two	二	49	1	kɑ³¹ ni⁵⁵		
912	12	90	two	二	50	1	a ȵi		
912	12	90	two	二	51	1	ȵi³³		
800	13	3	big	大	1	1	tɕhen po		
800	13	3	big	大	2	1	tɕhẽ⁵⁵ po⁵³		
800	13	3	big	大	3	1	tɕhe⁵³ bo⁵³		
800	13	3	big	大	4	1	tɕhe po		
800	13	3	big	大	5	1	tɕhe		
800	13	3	big	大	6	6	then⁵⁵ po⁵³		
800	13	3	big	大	7	1	tɕhi lo		
800	13	3	big	大	8	8	bɑɹ		
800	13	3	big	大	9	8	bʐɑ³³		
800	13	3	big	大	10	10	ɕə⁵⁵ mə⁵³		
800	13	3	big	大	11	6	ta⁵⁵		
800	13	3	big	大	12	12	kə ktᴇ		
800	13	3	big	大	13	6	tɕhɛ		
800	13	3	big	大	14	14	ki³³ kɔ⁵³		
800	13	3	big	大	15	15	kɐ³³ kɐ⁵⁵		
800	13	3	big	大	16	6	dɑ³³ dɑ³³		
800	13	3	big	大	17	17	ȵi⁵⁵ ȵi⁵⁵		
800	13	3	big	大	18	6	da⁵⁵ dʐɿ³³		
800	13	3	big	大	19	6	duɐ³⁵		
800	13	3	big	大	20	20	a⁴⁴ ʑɿ³³		
800	13	3	big	大	21	21	ɣə³³		
800	13	3	big	大	22	20	ʑe²¹		
800	13	3	big	大	23	20	ʑɛ²¹		
800	13	3	big	大	24	21	ɣᴀ²¹		
800	13	3	big	大	25	21	ɣɛ³³		
800	13	3	big	大	26	21	vu³¹		
800	13	3	big	大	27	6	dɯ³¹		
800	13	3	big	大	28	6	dɿ¹³		
800	13	3	big	大	29	29	xɤ³¹		
800	13	3	big	大	30	29	xɯ³¹		
800	13	3	big	大	31	29	xɯ³¹		
800	13	3	big	大	32	32	ə¹¹		
800	13	3	big	大	33	29	la³³ xɯ³³		
800	13	3	big	大	34	6	to⁵³		
800	13	3	big	大	35	6	to⁴²		
800	13	3	big	大	36	6	do⁴²		
800	13	3	big	大	37	37	tshi⁵³		
800	13	3	big	大	38	38	kri³		
800	13	3	big	大	39	38	tɕi⁵⁵		
800	13	3	big	大	40	38	kʐə³¹		
800	13	3	big	大	41	41	ko̱²¹		
800	13	3	big	大	42	29	ɣə³⁵		
800	13	3	big	大	43	43	uɑ⁵⁵ dɯŋ³¹		
800	13	3	big	大	44	44	ʐi⁵⁵ ɑ³¹		
800	13	3	big	大	45	6	tɑ̆i⁵³		
800	13	3	big	大	46	46	kă³¹ pa³¹		
800	13	3	big	大	47	6	kɯ³¹ tɑi³⁵		
800	13	3	big	大	48	43	dɯ³¹ ɹɯŋ⁵⁵		
800	13	3	big	大	49	1	kɑ⁵⁵ tɕhi⁵⁵		
800	13	3	big	大	50	50	təː pə		
800	13	3	big	大	51	51	a³³ bua³³		
809	14	44	long	长	1	1	riŋ po		
809	14	44	long	长	2	1	riŋ¹⁵ ku⁵³		
809	14	44	long	长	3	1	rin¹³ bo⁵³		
809	14	44	long	长	4	1	raŋ wo		
809	14	44	long	长	5	1	raŋ		
809	14	44	long	长	6	1	riŋ¹³ po⁵³		
809	14	44	long	长	7	1	riŋ mo		
809	14	44	long	长	8	8	dʐi		
809	14	44	long	长	9	8	dʐe³³		
809	14	44	long	长	10	8	ʂã⁵⁵ mə⁵³		
809	14	44	long	长	11	8	ʂã⁵⁵		
809	14	44	long	长	12	12	kə skhᴇn		
809	14	44	long	长	13	8	dʑi		
809	14	44	long	长	14	8	ʐɯ³³ ʐɯ⁵⁵		
809	14	44	long	长	15	8	se³³ se⁵⁵		
809	14	44	long	长	16	16	xĩ⁵⁵		
809	14	44	long	长	17	8	jɑ³³ ʂɛ⁵⁵		
809	14	44	long	长	18	8	da⁵⁵ ʂa³³		
809	14	44	long	长	19	8	ʂɛ⁵⁵̃		
809	14	44	long	长	20	8	a³³ ʂo³³		
809	14	44	long	长	21	8	ɕe³³		
809	14	44	long	长	22	8	ʂɿ⁵⁵		
809	14	44	long	长	23	8	ʂi³³		
809	14	44	long	长	24	24	ŋᴀ²¹; xɛ³³		
809	14	44	long	长	25	8	sɛ⁵⁵		
809	14	44	long	长	26	8	ʃɿ⁴⁴		
809	14	44	long	长	27	8	ʂəɹ³¹		
809	14	44	long	长	28	8	ʂa³³		
809	14	44	long	长	29	29	mu⁵⁵		
809	14	44	long	长	30	29	mo⁵⁵		
809	14	44	long	长	31	29	mu⁵⁵		
809	14	44	long	长	32	8	zɿ³¹		
809	14	44	long	长	33	8	la³³ ɕɯ⁵⁵		
809	14	44	long	长	34	34	tsou²¹		
809	14	44	long	长	35	34	tsõ²¹		
809	14	44	long	长	36	34	ʈõ²¹		
809	14	44	long	长	37	37	ɣɯe²¹ pa²¹		
809	14	44	long	长	38	8	hrɑȵ²		
809	14	44	long	长	39	8	ɕe²²		
809	14	44	long	长	40	8	səŋ⁵⁵		
809	14	44	long	长	41	8	xiŋ⁵¹		
809	14	44	long	长	42	8	xaŋ³¹		
809	14	44	long	长	43	43	uɑ⁵⁵ ȵɑ³¹		
809	14	44	long	长	44	8	xɹɯ³¹		
809	14	44	long	长	45	45	mɹɑ̆ŋ⁵³		
809	14	44	long	长	46	46	kă³¹ lu³¹		
809	14	44	long	长	47	47	khɹɑ̆ŋ⁵⁵		
809	14	44	long	长	48	46	kɑ³¹ lɯŋ⁵⁵		
809	14	44	long	长	49	46	kɑ⁵⁵ loŋ⁵⁵		
809	14	44	long	长	50	50	jaː ro		
809	14	44	long	长	51	51	a³³ pɹaŋ⁵³		
801	15	74	small	小	1	1	tɕhuŋ tɕhuŋ		
801	15	74	small	小	2	1	tɕhuŋ⁵⁵ tɕhuŋ⁵⁵		
801	15	74	small	小	3	1	tɕhuŋ⁵³ tɕhuŋ⁵³		
801	15	74	small	小	4	1	tɕhoŋ tɕhoŋ		
801	15	74	small	小	5	1	tɕhoŋ tɕhoŋ		
801	15	74	small	小	6	6	priu⁵³		
801	15	74	small	小	7	7	ze mo		
801	15	74	small	小	8	8	χtʂɑ		
801	15	74	small	小	9	8	pə³¹ tʂhe⁵⁵		
801	15	74	small	小	10	8	ka³⁵ tse³⁵ mə⁵³		
801	15	74	small	小	11	8	qa¹³ tsɛ³⁵		
801	15	74	small	小	12	8	kə ktsi		
801	15	74	small	小	13	13	dau dau		
801	15	74	small	小	14	8	tsɯ³³ tsɛ³⁵		
801	15	74	small	小	15	8	tsi³⁵ ka⁵⁵		
801	15	74	small	小	16	16	ŋɛ⁵⁵̃ ŋɛ⁵⁵̃ tsi³³		
801	15	74	small	小	17	17	maʴ⁵⁵ maʴ⁵⁵		
801	15	74	small	小	18	8	ɛ³³ tsɿ⁵⁵		
801	15	74	small	小	19	8	e³³ tsi³³ tsi⁵⁵		
801	15	74	small	小	20	8	e⁵⁵ tsɿ̱³³		
801	15	74	small	小	21	21	ba²¹		
801	15	74	small	小	22	22	u⁵⁵; nu²¹		
801	15	74	small	小	23	23	ʑe³³		
801	15	74	small	小	24	22	nᴀ³³		
801	15	74	small	小	25	16	ŋɛ⁵⁵		
801	15	74	small	小	26	26	ʒo⁴⁴		
801	15	74	small	小	27	27	tɕi⁵⁵		
801	15	74	small	小	28	27	tɕi¹³		
801	15	74	small	小	29	22	ni⁵⁵; nɤ⁵⁵		
801	15	74	small	小	30	22	ȵi⁵⁵		
801	15	74	small	小	31	22	mɯ⁵⁵		
801	15	74	small	小	32	32	i³³		
801	15	74	small	小	33	22	a³³ ne⁵⁵		
801	15	74	small	小	34	34	se³¹		
801	15	74	small	小	35	34	se³¹		
801	15	74	small	小	36	34	sẽ⁴²		
801	15	74	small	小	37	37	suan⁵³		
801	15	74	small	小	38	16	ŋɑj²		
801	15	74	small	小	39	16	ŋɛ²²		
801	15	74	small	小	40	22	ȵi⁵⁵		
801	15	74	small	小	41	41	ti̱ʔ⁵⁵		
801	15	74	small	小	42	16	ŋai³¹		
801	15	74	small	小	43	27	tɕi⁵⁵ lɑ⁵⁵		
801	15	74	small	小	44	44	ɑ³¹ ʔmɛ̱⁵³		
801	15	74	small	小	45	27	tɕi⁵⁵ tɕɑ̆l⁵³		
801	15	74	small	小	46	27	kă³¹ tʃi³¹		
801	15	74	small	小	47	47	kɯ³¹ juŋ⁵⁵		
801	15	74	small	小	48	41	kɯ³¹ tie⁵³		
801	15	74	small	小	49	27	i⁵⁵ tɕi⁵⁵ ɑ⁵⁵		
801	15	74	small	小	50	27	ɛː tɕop		
801	15	74	small	小	51	27	ciaŋ³³		
291	16	97	woman	女人	1	1	skje dman		
291	16	97	woman	女人	2	1	ce⁵³ mɛ⁵⁵̃		
291	16	97	woman	女人	3	1	na¹³ mo⁵³		
291	16	97	woman	女人	4	1	mo		
291	16	97	woman	女人	5	1	wo mo		
291	16	97	woman	女人	6	6	pom¹³		
291	16	97	woman	女人	7	1	mo jak tsa		
291	16	97	woman	女人	8	8	tsəm		
291	16	97	woman	女人	9	9	tɕi³³		
291	16	97	woman	女人	10	1	m̥ø̃³⁵ ba³⁵		
291	16	97	woman	女人	11	1	m̥i¹³ by⁵⁵ bɑ¹³		
291	16	97	woman	女人	12	1	tə mi		
291	16	97	woman	女人	13	1	smɛ ŋa		
291	16	97	woman	女人	14	1	mo⁵⁵ ȵo⁵³		
291	16	97	woman	女人	15	15	zõ³⁵		
291	16	97	woman	女人	16	1	tshɿ³³ me⁵⁵ ȵɑ³³		
291	16	97	woman	女人	17	1	xi⁵⁵ ma⁵⁵ ndzɑ⁵⁵ ma⁵⁵		
291	16	97	woman	女人	18	1	zɿ³³ mi⁵⁵		
291	16	97	woman	女人	19	1	ɑ³³ mi⁵⁵ əʴ⁵⁵ mi⁵⁵		
291	16	97	woman	女人	20	1	a²¹ m̩ɿ³³ zɯ³³		
291	16	97	woman	女人	21	21	ȵi⁵⁵ nɯ³³		
291	16	97	woman	女人	22	21	mɑ²¹ ny⁵⁵ ɣu²¹		
291	16	97	woman	女人	23	1	tshᴀ³³ mo³³		
291	16	97	woman	女人	24	1	mᴀ²¹ tʂɛ³³ mo³³		
291	16	97	woman	女人	25	1	mɛ²¹ dʑe²¹		
291	16	97	woman	女人	26	1	zɑ⁴¹ mɯ⁴¹ zɑ⁴¹		
291	16	97	woman	女人	27	1	mi⁵⁵ tɕhy³³		
291	16	97	woman	女人	28	1	mv¹³		
291	16	97	woman	女人	29	1	jɔ³¹ mi³¹		
291	16	97	woman	女人	30	1	za³¹ mi³¹		
291	16	97	woman	女人	31	1	zɔ³¹ mi³¹		
291	16	97	woman	女人	32	1	zᴀ⁵³ mi⁵³ mᴀ³⁵		
291	16	97	woman	女人	33	1	khɔ³³ mɔ⁴⁴		
291	16	97	woman	女人	34	21	ȵv³³ ȵi²¹		
291	16	97	woman	女人	35	21	jṽ³³ jɪ²¹̃		
291	16	97	woman	女人	36	21	ȵu³³ ȵi²¹		
291	16	97	woman	女人	37	1	ma²¹ ma²¹ tie⁵⁵		
291	16	97	woman	女人	38	1	min³ mɑ¹		
291	16	97	woman	女人	39	1	mẽ⁵⁵ mɑ⁵³		
291	16	97	woman	女人	40	21	i³¹ ȵɔ³¹		
291	16	97	woman	女人	41	1	mji²¹ ve²¹		
291	16	97	woman	女人	42	1	mji³⁵ ɣɛ³⁵		
291	16	97	woman	女人	43	1	tɕhɑ³¹ mɑ⁵⁵ zɑ⁵⁵		
291	16	97	woman	女人	44	1	mi³¹ ɑ³¹		
291	16	97	woman	女人	45	1	pɯ³¹ mɑ⁵⁵		
291	16	97	woman	女人	46	21	num³³		
291	16	97	woman	女人	47	1	kɯ³¹ mɑi³⁵ sɑ⁵³		
291	16	97	woman	女人	48	1	me³⁵ jɑ⁵³ ɑ³¹		
291	16	97	woman	女人	49	1	mi⁵⁵ juŋ⁵⁵		
291	16	97	woman	女人	50	1	ȵe məː		
291	16	97	woman	女人	51	1	a³³ mui⁵³		
290	17	46	man	男人	1	1	khjo ka		
290	17	46	man	男人	2	1	cho⁵³ ka⁵³		
290	17	46	man	男人	3	3	ɕe⁵⁵ pa⁵³		
290	17	46	man	男人	4	4	ho		
290	17	46	man	男人	5	4	ho rcçi		
290	17	46	man	男人	6	4	pu¹³		
290	17	46	man	男人	7	4	pho jak tsa		
290	17	46	man	男人	8	8	tɕim		
290	17	46	man	男人	9	9	tʃɿ³³		
290	17	46	man	男人	10	4	pʉ³⁵ tshɛ³⁵		
290	17	46	man	男人	11	4	by¹³ tshie¹³		
290	17	46	man	男人	12	9	tə tsa		
290	17	46	man	男人	13	9	bʑɯ		
290	17	46	man	男人	14	14	thɯ⁵⁵ tshe⁵³		
290	17	46	man	男人	15	9	zi³⁵		
290	17	46	man	男人	16	9	tsi⁵⁵ ȵɑ³³		
290	17	46	man	男人	17	17	lio⁵⁵ lio⁵⁵ zɿ³³		
290	17	46	man	男人	18	18	phɛ³³ tʂɿ⁵⁵		
290	17	46	man	男人	19	9	zɔ³⁵̃ əʴ⁵⁵ mi⁵⁵		
290	17	46	man	男人	20	4	za²¹ bu³³ zɯ³³		
290	17	46	man	男人	21	9	zu³³ ʑɔ³³		
290	17	46	man	男人	22	4	ʐu³³ pa³³		
290	17	46	man	男人	23	4	tshᴀ³³ pho²¹		
290	17	46	man	男人	24	4	zo²¹ pho²¹		
290	17	46	man	男人	25	4	tshɒ²¹ ɕe̱²¹		
290	17	46	man	男人	26	9	zɑ³¹		
290	17	46	man	男人	27	9	zo³³ tɕhy³³		
290	17	46	man	男人	28	9	zo³³		
290	17	46	man	男人	29	29	ja̱³¹ jv̱³³		
290	17	46	man	男人	30	9	za³¹ jo³³		
290	17	46	man	男人	31	9	za³¹ zv̱³³		
290	17	46	man	男人	32	32	hɔ³⁵ qhᴀ⁵⁴		
290	17	46	man	男人	33	4	khɔ³³ phɔ³³		
290	17	46	man	男人	34	9	tsi⁴⁴ ȵi²¹		
290	17	46	man	男人	35	9	tsi³³ jĩ²¹		
290	17	46	man	男人	36	9	tsi⁴⁴ ȵi²¹		
290	17	46	man	男人	37	37	lo⁵⁵ pa⁵⁵ tie⁵⁵		
290	17	46	man	男人	38	38	jɔk kjɑ³		
290	17	46	man	男人	39	38	jɑuʔ⁴⁴ tɕɑ⁵⁵		
290	17	46	man	男人	40	40	i³¹ tɕi⁵⁵		
290	17	46	man	男人	41	38	juʔ²¹ ke⁵¹		
290	17	46	man	男人	42	38	jauk³¹ kai³¹		
290	17	46	man	男人	43	43	guɑ³¹ tʂhɑ³⁵		
290	17	46	man	男人	44	44	ʔiu̱⁵³ ɑ³¹		
290	17	46	man	男人	45	45	lɑ̆ŋ⁵⁵ lɑ⁵³		
290	17	46	man	男人	46	45	la³³		
290	17	46	man	男人	47	47	ɑ³¹ wɑi⁵³ sɑ⁵⁵		
290	17	46	man	男人	48	47	mɑ³¹ wɑ⁵³ ɑ³¹		
290	17	46	man	男人	49	49	me⁵⁵ jɑ⁵⁵		
290	17	46	man	男人	50	49	mi tur		
290	17	46	man	男人	51	51	a³³ fu¹¹		
289	18	60	person	人	1	1	mi		
289	18	60	person	人	2	1	mi¹³		
289	18	60	person	人	3	1	ȵi⁵³		
289	18	60	person	人	4	1	ȵə		
289	18	60	person	人	5	1	mȵə		
289	18	60	person	人	6	1	mi¹³		
289	18	60	person	人	7	7	so ŋo		
289	18	60	person	人	8	1	nə		
289	18	60	person	人	9	1	mə³³		
289	18	60	person	人	10	1	mə⁵³		
289	18	60	person	人	11	1	mi⁵⁵		
289	18	60	person	人	12	1	tə rmi		
289	18	60	person	人	13	13	vdzi		
289	18	60	person	人	14	1	mɐ³⁵ ni³⁵		
289	18	60	person	人	15	1	m̥ɯ⁵³		
289	18	60	person	人	16	1	mũ³⁵		
289	18	60	person	人	17	7	su⁵⁵		
289	18	60	person	人	18	18	tsho³³		
289	18	60	person	人	19	19	hĩ⁵⁵		
289	18	60	person	人	20	18	tsho³³		
289	18	60	person	人	21	18	tshɔ²¹		
289	18	60	person	人	22	18	tsʰu⁵⁵		
289	18	60	person	人	23	18	tshᴀ³³		
289	18	60	person	人	24	18	tsʰu³³		
289	18	60	person	人	25	18	tsʰɒ²¹		
289	18	60	person	人	26	18	tsʰo⁴⁴ zɑ³¹		
289	18	60	person	人	27	27	ɕi³³		
289	18	60	person	人	28	28	xĩ³³		
289	18	60	person	人	29	18	tshu⁵⁵		
289	18	60	person	人	30	18	tsho⁵⁵		
289	18	60	person	人	31	18	tshv̩⁵⁵ ɔ¹		
289	18	60	person	人	32	18	tsʰɔ³³		
289	18	60	person	人	33	18	tshɐ³⁵		
289	18	60	person	人	34	1	ȵi²¹ keʴ³⁵		
289	18	60	person	人	35	1	jĩ²¹ kɛ⁵⁵̃		
289	18	60	person	人	36	1	ȵi²¹ qo⁵⁵		
289	18	60	person	人	37	37	lo⁵³		
289	18	60	person	人	38	37	lu²		
289	18	60	person	人	39	37	lu²²		
289	18	60	person	人	40	18	tʂo⁵⁵		
289	18	60	person	人	41	41	pju⁵¹		
289	18	60	person	人	42	41	pju³¹		
289	18	60	person	人	43	43	ɑ³¹ tshɑŋ³⁵		
289	18	60	person	人	44	7	su³⁵		
289	18	60	person	人	45	43	ɑ³¹ tsɑ̆ŋ³⁵		
289	18	60	person	人	46	18	mă³¹ ʃa³¹		
289	18	60	person	人	47	43	tsoŋ³⁵		
289	18	60	person	人	48	1	me³⁵		
289	18	60	person	人	49	1	ci⁵⁵ me⁵⁵		
289	18	60	person	人	50	1	mi		
289	18	60	person	人	51	1	bi³³		
151	19	24	fish	鱼	1	1	ȵa		
151	19	24	fish	鱼	2	1	ȵa¹³		
151	19	24	fish	鱼	3	1	ȵa¹³		
151	19	24	fish	鱼	4	1	ȵa		
151	19	24	fish	鱼	5	1	ȵa		
151	19	24	fish	鱼	6	1	ȵᴀ¹³		
151	19	24	fish	鱼	7	1	ŋa		
151	19	24	fish	鱼	8	8	ʁdzə		
151	19	24	fish	鱼	9	8	dzɿ³³		
151	19	24	fish	鱼	10	8	dʑɨ⁵³		
151	19	24	fish	鱼	11	8	dʒə⁵⁵		
151	19	24	fish	鱼	12	8	tʃu jo		
151	19	24	fish	鱼	13	8	ʁa jɯ		
151	19	24	fish	鱼	14	8	ʁuɯ⁵³		
151	19	24	fish	鱼	15	8	ʐũ³⁵		
151	19	24	fish	鱼	16	1	tʃɿ⁵³ ȵi⁵³		
151	19	24	fish	鱼	17	8	zu⁵⁵		
151	19	24	fish	鱼	18	8	zu⁵⁵		
151	19	24	fish	鱼	19	1	o⁵⁵		
151	19	24	fish	鱼	20	20	hɯ³³		
151	19	24	fish	鱼	21	1	ŋɔ³³		
151	19	24	fish	鱼	22	1	ɑ²¹		
151	19	24	fish	鱼	23	1	ŋo⁵⁵		
151	19	24	fish	鱼	24	1	ᴀ³³ ŋo²¹		
151	19	24	fish	鱼	25	1	ŋo³³ zo³³		
151	19	24	fish	鱼	26	1	ŋuɑ⁵⁵		
151	19	24	fish	鱼	27	1	ȵi³³		
151	19	24	fish	鱼	28	1	ȵi³³ zo³³		
151	19	24	fish	鱼	29	1	ŋɔ³¹ sɔ³¹		
151	19	24	fish	鱼	30	1	ŋa³¹ de⁵⁵		
151	19	24	fish	鱼	31	1	ŋɔ³¹ sɔ³¹		
151	19	24	fish	鱼	32	1	ŋᴀ⁵⁴		
151	19	24	fish	鱼	33	1	ŋɔ³³		
151	19	24	fish	鱼	34	1	ŋv³⁵		
151	19	24	fish	鱼	35	1	ŋv⁵⁵		
151	19	24	fish	鱼	36	1	ŋu⁵⁵		
151	19	24	fish	鱼	37	37	soŋ³⁵		
151	19	24	fish	鱼	38	1	ŋɑ³		
151	19	24	fish	鱼	39	1	ŋɑ⁵⁵		
151	19	24	fish	鱼	40	1	kă³¹ ʂua³¹; ŋa³¹ ʂua³¹		
151	19	24	fish	鱼	41	1	ŋŏ ²¹ tso²¹		
151	19	24	fish	鱼	42	1	ŋə̆⁵⁵ tsɔ³¹		
151	19	24	fish	鱼	43	1	ŋuɑ⁵⁵		
151	19	24	fish	鱼	44	1	ŋɑ⁵⁵		
151	19	24	fish	鱼	45	1	ŋɑ⁵⁵ pɿɑ̆ʔ⁵⁵		
151	19	24	fish	鱼	46	1	ŋa⁵⁵		
151	19	24	fish	鱼	47	1	ɑ³¹ ŋɑ⁵⁵		
151	19	24	fish	鱼	48	1	tɑ³¹ ŋɑŋ⁵³		
151	19	24	fish	鱼	49	1	ɑ⁵⁵ ŋɑ⁵⁵		
151	19	24	fish	鱼	50	1	o ŋoː		
151	19	24	fish	鱼	51	51	ka³³ fuaŋ⁵³		
142	20	4	bird	鸟	1	1	bja		
142	20	4	bird	鸟	2	1	tɕha¹³		
142	20	4	bird	鸟	3	1	ɕa¹³ di⁵³		
142	20	4	bird	鸟	4	1	ndap tɕhak		
142	20	4	bird	鸟	5	1	wɕa		
142	20	4	bird	鸟	6	1	tɕᴀ¹³		
142	20	4	bird	鸟	7	7	kha		
142	20	4	bird	鸟	8	8	wə		
142	20	4	bird	鸟	9	9	dʑe²⁴¹ ye⁵⁵ mə³³		
142	20	4	bird	鸟	10	10	guɛ³⁵ tɕi³⁵		
142	20	4	bird	鸟	11	10	gue¹³ tsi⁵⁵		
142	20	4	bird	鸟	12	1	kə bjam		
142	20	4	bird	鸟	13	13	ʐdʑo vdʑo		
142	20	4	bird	鸟	14	8	dʑe³⁵ wu³³		
142	20	4	bird	鸟	15	15	pu⁵⁵ tsi⁵³		
142	20	4	bird	鸟	16	13	tshɿ⁵⁵ tshɿ³³		
142	20	4	bird	鸟	17	17	xuɑi⁵⁵		
142	20	4	bird	鸟	18	18	giə⁵⁵ zɿ⁵⁵		
142	20	4	bird	鸟	19	13	dʑyɛ³³ mi⁵⁵		
142	20	4	bird	鸟	20	20	he³³ tsɿ̱³³		
142	20	4	bird	鸟	21	21	ŋa³³		
142	20	4	bird	鸟	22	21	a⁵⁵ n̩ɿ̱³³		
142	20	4	bird	鸟	23	21	ŋᴀ̱³³; ȵɛ³³		
142	20	4	bird	鸟	24	20	xe̱³³		
142	20	4	bird	鸟	25	20	xe̱³³		
142	20	4	bird	鸟	26	26	ȵɛ³⁵		
142	20	4	bird	鸟	27	8	vu⁵⁵ zi³³		
142	20	4	bird	鸟	28	8	v³¹ ze¹³		
142	20	4	bird	鸟	29	21	ŋa̱³³ jɔ³¹		
142	20	4	bird	鸟	30	30	a⁵⁵ dzi⁵⁵		
142	20	4	bird	鸟	31	20	xɔ³¹ tʃɿ⁵⁵		
142	20	4	bird	鸟	32	21	ŋᴀ⁵³		
142	20	4	bird	鸟	33	21	ŋɑ³³ zɔ³³		
142	20	4	bird	鸟	34	30	tso⁴⁴		
142	20	4	bird	鸟	35	30	tso⁴⁴ tsi³³		
142	20	4	bird	鸟	36	30	tso⁵⁵		
142	20	4	bird	鸟	37	26	ȵie³⁵ pi⁵⁵		
142	20	4	bird	鸟	38	21	hŋɑk		
142	20	4	bird	鸟	39	21	ŋ̊ɛʔ⁴⁴		
142	20	4	bird	鸟	40	40	m̥ɔʔ⁵⁵		
142	20	4	bird	鸟	41	21	ŋo̱ʔ⁵⁵		
142	20	4	bird	鸟	42	21	ŋo̱ʔ⁵⁵		
